IP地址,端口,TLS,数据中心,源IP位置,地区,城市,地区(中文),国家,城市(中文),国旗,网络延迟,下载速度
91.98.35.174,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,166 ms,129 kB/s
134.209.71.141,2096,true,EWR,US,North America,Newark,北美洲,美国,纽瓦克,🇺🇸,253 ms,128 kB/s
141.94.207.153,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,187 ms,128 kB/s
45.38.133.21,443,true,MIA,US,North America,Miami,北美洲,美国,迈阿密,🇺🇸,241 ms,128 kB/s
152.70.189.65,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,128 kB/s
195.133.63.151,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,289 ms,128 kB/s
91.107.185.192,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,169 ms,128 kB/s
167.17.183.134,443,true,ZRH,DE,Europe,Zurich,欧洲,瑞士,苏黎世,🇨🇭,257 ms,128 kB/s
178.128.224.106,443,true,YYZ,CA,North America,Toronto,北美洲,加拿大,多伦多,🇨🇦,254 ms,128 kB/s
88.198.82.145,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,198 ms,128 kB/s
195.133.17.18,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,301 ms,126 kB/s
217.60.36.14,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,212 ms,126 kB/s
194.87.227.155,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,200 ms,126 kB/s
51.91.250.218,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,242 ms,126 kB/s
188.130.154.27,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,218 ms,126 kB/s
172.104.143.110,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,237 ms,126 kB/s
162.19.243.173,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,199 ms,126 kB/s
89.19.44.8,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,126 kB/s
46.101.161.106,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,242 ms,125 kB/s
195.133.21.199,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,306 ms,125 kB/s
91.107.138.88,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,193 ms,125 kB/s
51.195.101.75,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,167 ms,125 kB/s
91.107.129.148,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,125 kB/s
65.109.209.224,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,250 ms,125 kB/s
194.87.219.68,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,295 ms,125 kB/s
65.109.177.201,2053,true,FRA,FI,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,202 ms,125 kB/s
139.144.77.240,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,236 ms,125 kB/s
88.198.82.151,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,125 kB/s
54.37.64.126,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,175 ms,125 kB/s
91.107.165.55,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,194 ms,125 kB/s
5.178.109.126,8443,true,ARN,SE,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,613 ms,125 kB/s
45.38.133.68,443,true,MIA,US,North America,Miami,北美洲,美国,迈阿密,🇺🇸,292 ms,123 kB/s
91.99.190.227,2096,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,198 ms,122 kB/s
152.228.134.153,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,193 ms,122 kB/s
91.107.130.255,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,189 ms,122 kB/s
138.68.65.129,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,244 ms,122 kB/s
138.68.127.50,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,255 ms,122 kB/s
141.94.204.200,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,177 ms,122 kB/s
78.47.177.19,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,180 ms,122 kB/s
91.107.181.56,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,194 ms,122 kB/s
195.133.65.202,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,257 ms,122 kB/s
45.38.133.32,443,true,MIA,US,North America,Miami,北美洲,美国,迈阿密,🇺🇸,260 ms,122 kB/s
194.87.222.146,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,309 ms,122 kB/s
51.91.253.57,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,224 ms,121 kB/s
143.42.55.161,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,271 ms,120 kB/s
194.233.167.199,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,279 ms,120 kB/s
206.189.57.154,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,297 ms,120 kB/s
51.91.250.152,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,209 ms,120 kB/s
51.91.248.38,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,199 ms,119 kB/s
91.107.158.77,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,188 ms,119 kB/s
54.36.99.233,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,198 ms,119 kB/s
172.104.180.43,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,266 ms,119 kB/s
139.162.191.98,2096,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,239 ms,119 kB/s
162.19.65.2,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,181 ms,118 kB/s
51.89.23.69,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,164 ms,118 kB/s
162.19.242.211,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,118 kB/s
141.94.79.161,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,194 ms,118 kB/s
162.19.247.5,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,167 ms,118 kB/s
129.146.140.201,2083,true,LAX,US,North America,Los Angeles,北美洲,美国,洛杉矶,🇺🇸,275 ms,118 kB/s
95.182.120.208,2053,true,ARN,RU,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,294 ms,118 kB/s
54.36.99.233,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,202 ms,118 kB/s
51.91.252.102,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,396 ms,118 kB/s
91.107.181.195,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,183 ms,118 kB/s
138.197.175.203,443,true,YYZ,CA,North America,Toronto,北美洲,加拿大,多伦多,🇨🇦,254 ms,117 kB/s
195.133.66.132,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,286 ms,117 kB/s
91.107.169.220,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,117 kB/s
51.178.141.191,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,170 ms,117 kB/s
45.38.145.225,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,174 ms,116 kB/s
167.99.80.91,443,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,284 ms,116 kB/s
141.94.205.130,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,183 ms,116 kB/s
24.144.79.24,2087,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,580 ms,116 kB/s
51.91.255.152,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,178 ms,116 kB/s
188.130.154.27,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,222 ms,116 kB/s
162.19.254.180,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,190 ms,116 kB/s
194.233.167.185,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,234 ms,116 kB/s
134.122.60.51,2083,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,297 ms,115 kB/s
54.36.98.76,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,212 ms,115 kB/s
116.202.161.46,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,115 kB/s
45.38.133.60,443,true,MIA,US,North America,Miami,北美洲,美国,迈阿密,🇺🇸,241 ms,115 kB/s
51.91.251.144,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,207 ms,115 kB/s
194.233.167.235,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,255 ms,115 kB/s
51.195.41.72,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,115 kB/s
91.99.9.125,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,187 ms,115 kB/s
65.109.12.58,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,209 ms,115 kB/s
65.109.190.234,2096,true,FRA,FI,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,212 ms,115 kB/s
116.202.209.228,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,183 ms,115 kB/s
88.99.69.228,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,190 ms,115 kB/s
188.245.49.130,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,191 ms,114 kB/s
195.133.15.145,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,290 ms,114 kB/s
167.99.244.186,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,259 ms,113 kB/s
152.228.135.5,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,182 ms,113 kB/s
188.130.206.12,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,218 ms,113 kB/s
37.59.97.133,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,202 ms,113 kB/s
162.19.243.52,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,174 ms,113 kB/s
37.27.94.136,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,187 ms,113 kB/s
162.19.241.200,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,200 ms,112 kB/s
45.79.250.175,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,297 ms,112 kB/s
46.4.230.8,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,169 ms,112 kB/s
195.133.39.89,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,246 ms,112 kB/s
91.107.172.20,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,112 kB/s
65.109.227.135,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,186 ms,112 kB/s
138.68.50.216,443,true,SJC,US,North America,San Jose,北美洲,美国,圣何塞,🇺🇸,176 ms,112 kB/s
51.91.252.193,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,199 ms,112 kB/s
51.89.5.200,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,192 ms,112 kB/s
138.199.222.57,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,177 ms,112 kB/s
152.228.135.204,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,237 ms,112 kB/s
45.38.133.159,443,true,MIA,US,North America,Miami,北美洲,美国,迈阿密,🇺🇸,252 ms,110 kB/s
128.140.58.153,2083,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,189 ms,110 kB/s
37.27.20.35,2053,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,193 ms,110 kB/s
141.94.77.169,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,199 ms,110 kB/s
91.107.134.152,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,192 ms,110 kB/s
162.19.64.105,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,190 ms,110 kB/s
91.107.186.201,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,110 kB/s
91.107.189.66,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,110 kB/s
172.233.38.103,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,271 ms,110 kB/s
51.91.254.189,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,200 ms,110 kB/s
209.97.129.178,443,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,275 ms,110 kB/s
5.178.106.39,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,182 ms,109 kB/s
194.87.230.158,443,true,SOF,BG,Europe,Sofia,欧洲,保加利亚,索非亚,🇧🇬,320 ms,109 kB/s
51.91.254.57,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,193 ms,109 kB/s
46.101.97.143,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,250 ms,109 kB/s
141.94.223.237,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,192 ms,109 kB/s
158.180.12.117,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,242 ms,109 kB/s
152.228.134.239,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,166 ms,109 kB/s
138.197.134.6,443,true,YYZ,CA,North America,Toronto,北美洲,加拿大,多伦多,🇨🇦,254 ms,109 kB/s
51.195.119.2,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,188 ms,109 kB/s
152.228.134.239,443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,164 ms,109 kB/s
47.79.16.131,2053,true,DMM,HK,Middle East,Dammam,中东,沙特阿拉伯,达曼,🇸🇦,448 ms,109 kB/s
104.234.50.39,2053,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,254 ms,107 kB/s
195.133.38.175,2053,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,288 ms,106 kB/s
167.99.137.56,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,258 ms,106 kB/s
51.91.248.99,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,213 ms,106 kB/s
54.37.64.148,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,180 ms,106 kB/s
37.59.97.135,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,185 ms,106 kB/s
91.107.130.234,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,199 ms,106 kB/s
152.228.134.97,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,193 ms,106 kB/s
141.94.205.201,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,190 ms,106 kB/s
162.19.255.251,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,185 ms,106 kB/s
51.91.251.149,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,178 ms,106 kB/s
51.38.224.25,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,184 ms,106 kB/s
192.46.239.68,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,245 ms,106 kB/s
51.195.46.94,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,228 ms,106 kB/s
65.109.185.67,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,211 ms,106 kB/s
46.101.207.148,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,279 ms,106 kB/s
51.89.22.118,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,345 ms,105 kB/s
91.107.134.204,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,184 ms,105 kB/s
51.195.107.5,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,184 ms,105 kB/s
54.36.99.75,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,192 ms,104 kB/s
141.94.223.124,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,179 ms,104 kB/s
51.89.10.198,2096,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,368 ms,104 kB/s
161.118.144.197,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,396 ms,104 kB/s
54.36.98.237,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,212 ms,104 kB/s
91.107.137.96,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,202 ms,103 kB/s
51.38.150.108,2087,true,WAW,PL,Europe,Warsaw,欧洲,波兰,华沙,🇵🇱,208 ms,102 kB/s
91.107.182.4,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,173 ms,102 kB/s
51.91.103.142,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,196 ms,102 kB/s
45.38.133.120,443,true,MIA,US,North America,Miami,北美洲,美国,迈阿密,🇺🇸,239 ms,102 kB/s
85.90.245.63,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,248 ms,102 kB/s
91.107.168.111,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,102 kB/s
194.87.190.57,2053,true,DME,RU,Europe,Moscow,欧洲,俄罗斯联邦,莫斯科,🇷🇺,312 ms,102 kB/s
78.47.208.152,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,102 kB/s
141.94.79.161,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,187 ms,102 kB/s
162.19.246.53,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,180 ms,102 kB/s
141.94.207.218,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,187 ms,102 kB/s
157.90.160.180,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,166 ms,102 kB/s
135.125.183.59,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,183 ms,101 kB/s
40.160.14.219,443,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,267 ms,100 kB/s
148.251.134.94,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,173 ms,100 kB/s
150.230.159.76,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,194 ms,100 kB/s
51.91.254.97,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,189 ms,100 kB/s
91.107.185.19,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,175 ms,100 kB/s
88.99.189.60,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,175 ms,100 kB/s
195.133.14.228,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,311 ms,100 kB/s
162.55.187.121,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,198 ms,100 kB/s
139.162.108.5,443,true,NRT,JP,Asia Pacific,Tokyo,亚洲,日本,东京,🇯🇵,193 ms,100 kB/s
91.107.164.16,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,196 ms,99 kB/s
195.133.13.93,443,true,ARN,RU,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,259 ms,99 kB/s
152.228.134.25,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,195 ms,99 kB/s
91.199.32.31,2053,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,214 ms,99 kB/s
65.109.177.244,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,217 ms,99 kB/s
45.38.133.135,443,true,MIA,US,North America,Miami,北美洲,美国,迈阿密,🇺🇸,244 ms,99 kB/s
91.107.148.20,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,183 ms,99 kB/s
46.8.238.55,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,210 ms,99 kB/s
91.107.170.46,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,196 ms,99 kB/s
172.104.157.242,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,251 ms,99 kB/s
152.228.135.44,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,199 ms,99 kB/s
15.235.41.172,2096,true,YUL,CA,North America,Montréal,北美洲,加拿大,蒙特利尔,🇨🇦,281 ms,99 kB/s
51.91.251.198,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,166 ms,99 kB/s
109.206.241.125,443,true,TLL,EE,Europe,Tallinn,欧洲,爱沙尼亚,塔林,🇪🇪,276 ms,99 kB/s
195.133.93.150,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,310 ms,99 kB/s
91.107.138.80,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,229 ms,99 kB/s
51.195.43.174,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,189 ms,99 kB/s
143.42.59.183,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,247 ms,99 kB/s
135.181.248.143,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,200 ms,98 kB/s
45.38.133.55,443,true,MIA,US,North America,Miami,北美洲,美国,迈阿密,🇺🇸,241 ms,98 kB/s
152.228.135.238,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,225 ms,97 kB/s
91.99.216.14,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,97 kB/s
95.216.179.50,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,207 ms,97 kB/s
54.37.64.98,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,97 kB/s
139.144.179.231,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,248 ms,97 kB/s
40.160.14.104,443,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,271 ms,97 kB/s
172.104.137.148,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,247 ms,96 kB/s
212.192.212.74,443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,321 ms,96 kB/s
206.189.85.0,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,275 ms,96 kB/s
104.248.90.242,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,300 ms,96 kB/s
159.69.250.58,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,197 ms,96 kB/s
91.107.139.54,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,180 ms,96 kB/s
141.94.205.63,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,199 ms,96 kB/s
78.47.198.6,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,96 kB/s
91.107.179.187,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,191 ms,96 kB/s
139.162.178.207,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,240 ms,96 kB/s
132.226.197.103,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,96 kB/s
162.19.246.248,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,96 kB/s
194.233.169.254,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,256 ms,96 kB/s
51.91.252.191,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,203 ms,96 kB/s
91.99.196.79,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,205 ms,96 kB/s
95.85.16.91,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,303 ms,95 kB/s
95.182.97.147,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,212 ms,94 kB/s
194.87.208.118,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,317 ms,94 kB/s
51.91.253.60,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,229 ms,94 kB/s
